iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
0,11,0.5237256571380895,0.5237256571380895,family_aware_metric_loss,5,1,11,0.2967071475314658,0.2079407263596804,0.0013248641624826892,88.34043494074021,0.40127813831272163
0,12,0.5090244965931594,0.5090244965931594,family_aware_metric_loss,5,1,11,0.24626520698356738,0.2537936776692289,0.0007259525480546564,130.48579603485123,0.4678970571966654
0,13,0.5074674217040206,0.5074674217040206,family_aware_metric_loss,6,0,11,0.3689819192194629,0.5317680361920987,0.0012593685280967402,61.37118917685484,0.6619813421562819
0,14,0.5288643534160054,0.5288643534160054,family_aware_metric_loss,4,1,12,0.18700489358443118,0.4215898501047633,0.0005351225252160792,103.82812388504259,0.4700294279524456
0,15,0.5245045072584774,0.5245045072584774,family_aware_metric_loss,5,1,11,0.18933150095266343,0.35486773440705466,0.0009214368178315149,73.57566861575624,0.5981154021688844
0,16,0.5288993993228202,0.5288993993228202,family_aware_metric_loss,4,1,12,0.3219370614125142,0.36693834168103245,0.0005051364566525119,146.68876743714537,0.42738753013449016
0,17,0.5226959076773187,0.5226959076773187,family_aware_metric_loss,5,0,12,0.34459000050422783,0.4098449568167768,0.0008801303418452734,52.313657766305184,0.6992169111357603
0,18,0.5413836312280644,0.5413836312280644,family_aware_metric_loss,4,1,12,0.16649399713945615,0.5175945385528188,0.0007399091362174203,92.38534904266602,0.514189389410024
0,19,0.48115764311299086,0.48115764311299086,family_aware_metric_loss,7,0,10,0.20816645069581174,0.2672106573953081,0.0012794569819665304,86.33867639950064,0.5524503721417671
0,20,0.49953779562748934,0.49953779562748934,family_aware_metric_loss,4,3,10,0.3806445784155006,0.22025075409354164,0.0008051443617094633,58.461711525806955,0.6282607451463882
0,21,0.5260150902033146,0.5260150902033146,family_aware_metric_loss,5,1,11,0.22751980508480527,0.564983853288584,0.0013922626110558745,124.27471548393261,0.5037991497049384
0,22,0.5257418724967506,0.5257418724967506,family_aware_metric_loss,5,0,12,0.3206988334875279,0.4631468840854385,0.0006309166157095415,70.98980500495074,0.6314950162652764
0,23,0.5050630387394583,0.5050630387394583,family_aware_metric_loss,4,3,10,0.12319551182578264,0.3123318321542351,0.0010992840117446394,100.17232101920499,0.43847628416952344
0,24,0.5160351540238111,0.5160351540238111,family_aware_metric_loss,5,1,11,0.22923958813037404,0.3395596998824945,0.00067119481216523,67.41619728426052,0.48208606455735337
0,25,0.5268738600820798,0.5268738600820798,family_aware_metric_loss,5,1,11,0.19196387148265126,0.4903226390643174,0.0011657048398395471,109.1330224859266,0.6106095012396655
0,26,0.5173277803932098,0.5173277803932098,family_aware_metric_loss,6,1,10,0.39047239068161366,0.5876928064030661,0.0005679364073367761,61.54395627432453,0.4560918877100719
0,27,0.47319907709531606,0.47319907709531606,family_aware_metric_loss,6,2,9,0.24709135314051703,0.24347429331875536,0.0009768252110524808,114.03980614856597,0.6507578807804411
0,28,0.5080304239064485,0.5080304239064485,family_aware_metric_loss,5,1,11,0.3328860515482448,0.29129124609977797,0.0005987434214173512,97.25227662647552,0.6826823251916725
0,29,0.5181915756290607,0.5181915756290607,family_aware_metric_loss,5,2,10,0.21931609561133472,0.5412962607329831,0.0010298121477325358,79.22490196554955,0.4112204958865654
0,30,0.5216849237529139,0.5216849237529139,family_aware_metric_loss,6,0,11,0.19799342888009436,0.43625951399785956,0.0008113528825145346,139.30884325299792,0.5710739094100145
0,31,0.5262288823396974,0.5262288823396974,family_aware_metric_loss,6,0,11,0.2378497286380518,0.3933553530508156,0.0014091248010923106,56.995068063357685,0.5365674947345469
0,32,0.5366632619992875,0.5366632619992875,family_aware_metric_loss,4,1,12,0.2331608377789302,0.3892435347548615,0.0005781069212085119,80.95393411948537,0.43430866362048537
0,33,0.5277484020052879,0.5277484020052879,family_aware_metric_loss,5,0,12,0.15556049502787214,0.42863609150714405,0.0009953854064088125,86.62351716250373,0.636137339805479
0,34,0.5050355327789484,0.5050355327789484,family_aware_metric_loss,7,0,10,0.2806204614914678,0.5376831312812506,0.0008399509128114363,51.20438949050834,0.5089554233888358
0,35,0.48166737871217125,0.48166737871217125,family_aware_metric_loss,7,0,10,0.33072645706858783,0.28422123443190245,0.0014572295341913934,143.57830229267265,0.6231694210881237
0,36,0.5096489786981322,0.5096489786981322,family_aware_metric_loss,6,0,11,0.2393434361701151,0.23559552787760696,0.00069486769290021,105.91880197862817,0.5575532099587746
0,37,0.509203991816084,0.509203991816084,family_aware_metric_loss,7,0,10,0.22757418427218387,0.5831149969183124,0.0012055239512626364,75.06218982515972,0.5093174634125257
0,38,0.5476976511593085,0.5476976511593085,family_aware_metric_loss,4,1,12,0.3984008233209392,0.481364662834209,0.0005483500514403573,128.06568272362347,0.6951581405233265
0,39,0.5318218752101489,0.5318218752101489,family_aware_metric_loss,4,2,11,0.22291110548387894,0.33387554074867065,0.0009441502150053712,60.24508310722701,0.43174427156495976
0,40,0.4917747226613596,0.4917747226613596,family_aware_metric_loss,6,1,10,0.17901102333862973,0.3082025015491028,0.0007785236265729279,121.61917037763338,0.5316280263140825
0,41,0.5315476833746198,0.5315476833746198,family_aware_metric_loss,5,1,11,0.253147101230665,0.4554509297577718,0.0013447859669488715,65.63430378451834,0.5761455938429713
0,42,0.5146135265128661,0.5146135265128661,family_aware_metric_loss,6,1,10,0.2908743310573262,0.5613589340474067,0.0006527291952127856,111.50284623606801,0.41533624619653176
0,43,0.4875410350476476,0.4875410350476476,family_aware_metric_loss,6,1,10,0.37128306340028244,0.21402682770246229,0.0011385110369892817,68.88015279696855,0.6783493013946706
0,44,0.5333638230237655,0.5333638230237655,family_aware_metric_loss,5,0,12,0.49389859863889457,0.2587504364268833,0.0005225899444463427,53.90196982422778,0.6552007680718206
0,45,0.5158867054719898,0.5158867054719898,family_aware_metric_loss,5,1,11,0.18842156188029147,0.5120293544648361,0.0009115173105997982,131.74865600060548,0.4517265464510227
0,46,0.5438871585947692,0.5438871585947692,family_aware_metric_loss,4,1,12,0.21694459502917746,0.4002618464626564,0.0007154601563848506,76.88099961063553,0.6053741012296756
0,47,0.5080335600450114,0.5080335600450114,family_aware_metric_loss,5,1,11,0.09380933226484175,0.36092238648753033,0.0012358533300831764,94.37499777146856,0.4871024429453924
1,0,0.5109607499620704,0.5109607499620704,family_aware_metric_loss,6,0,11,0.03426172393338063,0.43427417454009415,0.0010025498476061094,94.26179067517613,0.5008825788099553
1,1,0.5315117770589679,0.5315117770589679,family_aware_metric_loss,5,0,12,0.19774918125679083,0.3961265527167595,0.0014944185946134387,74.5252266597579,0.45396389788910196
1,2,0.5424189051008805,0.5424189051008805,family_aware_metric_loss,4,1,12,0.32202874997775865,0.5462936461858526,0.0006284251471364555,120.96159865551257,0.6116797750807546
1,3,0.49664633461233265,0.49664633461233265,family_aware_metric_loss,6,0,11,0.18149332853625177,0.2588933227517174,0.000999310645328311,66.23873564175908,0.495239216671187
1,4,0.5214528411665768,0.5214528411665768,family_aware_metric_loss,4,2,11,0.33908394864843405,0.2146472992544195,0.0005258262653266318,78.39592875466836,0.5302464031491814
1,5,0.5358255143105575,0.5358255143105575,family_aware_metric_loss,4,2,11,0.18213091318764602,0.5544317546913468,0.0008893338816434354,99.6433877125978,0.5811145486854027
1,6,0.5251397860626211,0.5251397860626211,family_aware_metric_loss,5,1,11,0.33945438926250937,0.49156344272480856,0.00068192077828422,56.003941442044884,0.41991948849672717
1,7,0.5037793391558233,0.5037793391558233,family_aware_metric_loss,5,1,11,0.2884546961732598,0.35120498965620506,0.0012234710293118267,131.52722714210717,0.6888779669917773
1,8,0.5372090057390739,0.5372090057390739,family_aware_metric_loss,5,0,12,0.3758269840000272,0.32874048031781866,0.000630086483868809,48.609542715180474,0.5858275335909956
1,9,0.5458917114398725,0.5458917114398725,family_aware_metric_loss,4,0,13,0.19281830691757948,0.4707018532076016,0.0011529832203200949,142.66976157131947,0.5508245069803019
1,10,0.5039881092020544,0.5039881092020544,family_aware_metric_loss,7,0,10,0.3612785688275297,0.5797577441091057,0.0007475210100105419,81.83475316164868,0.6750819068680222
1,11,0.501724172896104,0.501724172896104,family_aware_metric_loss,6,0,11,0.3017988425677252,0.1966676203003162,0.001338549150128775,90.49448223988568,0.4015294302275167
1,12,0.49489263704104425,0.49489263704104425,family_aware_metric_loss,6,1,10,0.24773753062652376,0.25367844004529144,0.0007264141993583559,128.49790549237932,0.4617946476918867
1,13,0.5064210435535276,0.5064210435535276,family_aware_metric_loss,7,0,10,0.3611346467258007,0.5149738939379592,0.0013555864389690705,63.403004806516,0.6543801072114455
1,14,0.5096205272022651,0.5096205272022651,family_aware_metric_loss,5,0,12,0.18045961523233472,0.42567066322368374,0.0005536469318431748,102.57604701880358,0.46803703044606004
1,15,0.5117768395068183,0.5117768395068183,family_aware_metric_loss,5,1,11,0.19895447437376362,0.33505707505310456,0.0009134576157081171,74.64860878276436,0.5974061129091637
1,16,0.53136397670576,0.53136397670576,family_aware_metric_loss,5,0,12,0.3309879480061682,0.3576967149288038,0.0004924143093158188,147.1463514597245,0.43044145908452025
1,17,0.5302038464571366,0.5302038464571366,family_aware_metric_loss,5,0,12,0.336495492623518,0.39033184917857255,0.000872905993831981,53.8614316337907,0.6959851238247846
1,18,0.5439009239305002,0.5439009239305002,family_aware_metric_loss,4,1,12,0.12928823283523647,0.4749509095099053,0.0007379546828867144,97.3184197235231,0.5139476929593304
1,19,0.5112202049701638,0.5112202049701638,family_aware_metric_loss,5,2,10,0.1992122785875536,0.26230204675547475,0.0012004861106990545,86.58399123235614,0.5564520511313786
1,20,0.5068855208634198,0.5068855208634198,family_aware_metric_loss,5,2,10,0.41240399318054033,0.19229853271803235,0.0007568836439433426,60.76379988327262,0.6351960067625326
1,21,0.5438117364514481,0.5438117364514481,family_aware_metric_loss,5,0,12,0.2329348802006612,0.5660084023607231,0.001428644149595353,125.19892911046063,0.5001455720762424
1,22,0.5512714687717123,0.5512714687717123,family_aware_metric_loss,4,1,12,0.3145302580744708,0.4460679315474422,0.0006088178990284759,72.77336918467742,0.6330396104660543
1,23,0.519953176631172,0.519953176631172,family_aware_metric_loss,5,1,11,0.1289350519993892,0.3179893088205361,0.0011562032850935984,100.20089702683966,0.4412628478697346
1,24,0.5539313624741488,0.5539313624741488,family_aware_metric_loss,4,0,13,0.22778841025799645,0.36178381745621646,0.0006805129049319149,63.8400551159028,0.47943343135260164
1,25,0.5369117754898861,0.5369117754898861,family_aware_metric_loss,5,0,12,0.1999871077011232,0.5120560053607591,0.001191537021396421,104.79486817665169,0.6094098762169622
1,26,0.511774969753663,0.511774969753663,family_aware_metric_loss,6,1,10,0.35625866463358197,0.5612336226237122,0.0005771839716806827,63.55809101873413,0.4616022616010726
1,27,0.48090701242950684,0.48090701242950684,family_aware_metric_loss,6,2,9,0.2394030139790461,0.25125669766571557,0.0010091755485213167,113.47575225704088,0.6529500639719417
1,28,0.5262219455837523,0.5262219455837523,family_aware_metric_loss,4,2,11,0.32211442924340183,0.3016665985322855,0.0006154028186003862,96.74364608989413,0.6833252497163345
1,29,0.5249166426708649,0.5249166426708649,family_aware_metric_loss,5,1,11,0.18268020104893462,0.5061576088549863,0.001017335971228756,83.15123463223637,0.41197520087676254
1,30,0.5174268108133177,0.5174268108133177,family_aware_metric_loss,4,2,11,0.19356617432109505,0.43546935543586063,0.000822671021938731,139.64523434526708,0.5692753560840369
1,31,0.5336430990785481,0.5336430990785481,family_aware_metric_loss,5,1,11,0.24233661033716608,0.42398788513612085,0.0013475536426867506,55.09582847971645,0.5327005198956558
1,32,0.5106368085447308,0.5106368085447308,family_aware_metric_loss,5,0,12,0.22896549416453923,0.4024226059130898,0.0005981976950244448,78.69331807511308,0.432209668874728
1,33,0.5447241329584749,0.5447241329584749,family_aware_metric_loss,4,1,12,0.16559212096187714,0.4290401024410357,0.0009621200388073571,85.97977149390816,0.6365825427897427
1,34,0.5058979710059793,0.5058979710059793,family_aware_metric_loss,7,0,10,0.2931240280370924,0.5414493552544128,0.0008471176042064319,50.31104513914771,0.519340095394488
1,35,0.48340835011751343,0.48340835011751343,family_aware_metric_loss,6,2,9,0.33845202824535586,0.2809391606851405,0.0014904906525747424,144.37945191050892,0.6222765546776483
1,36,0.49588234499340916,0.49588234499340916,family_aware_metric_loss,5,2,10,0.22939761088438745,0.24522529436162532,0.0006740883051225871,103.16457816733988,0.5518294121488996
1,37,0.5202424870606462,0.5202424870606462,family_aware_metric_loss,5,2,10,0.23605801254370454,0.5840717763116593,0.0012303372826624507,75.04144895913291,0.5133298808820287
1,38,0.5279661874374756,0.5279661874374756,family_aware_metric_loss,5,0,12,0.39765228336548425,0.4900931680934175,0.0005492732540151289,125.10954918175683,0.6948991249330297
1,39,0.533548129140977,0.533548129140977,family_aware_metric_loss,5,0,12,0.22110513404386573,0.31618401232388665,0.0009368548888272532,62.527763377212715,0.43797310755544244
1,40,0.5159524417582438,0.5159524417582438,family_aware_metric_loss,4,2,11,0.1444503229213128,0.33954746722847634,0.0007853664162734152,114.96840540797172,0.5299758381153699
1,41,0.5252447878559483,0.5252447878559483,family_aware_metric_loss,6,0,11,0.24597732793436983,0.4542883309911974,0.0013095672928852913,66.472754140594,0.579324200824276
1,42,0.5397836045811357,0.5397836045811357,family_aware_metric_loss,4,2,11,0.2681291654187904,0.5269172637338889,0.0006708902672431929,117.21255361259485,0.42099594883103963
1,43,0.49015653635676665,0.49015653635676665,family_aware_metric_loss,6,1,10,0.3817987139592905,0.21958775286027155,0.0011716214073654628,67.75453631555114,0.682885782042047
1,44,0.5318546730639243,0.5318546730639243,family_aware_metric_loss,4,1,12,0.507639997105081,0.24104596769045206,0.0005103155028996569,55.755608723755564,0.6601395210725862
1,45,0.5086785832973844,0.5086785832973844,family_aware_metric_loss,6,0,11,0.16442855375608278,0.4387905434429887,0.0008958524756976921,145.45387112350116,0.4601804873987937
1,46,0.5260143579479508,0.5260143579479508,family_aware_metric_loss,5,0,12,0.22800420440352676,0.37441076596973133,0.00071678634412594,80.151483083607,0.6136465240128894
1,47,0.49334755439715205,0.49334755439715205,family_aware_metric_loss,5,2,10,0.09780578754313672,0.32857228509577685,0.0012138549892288324,99.774532405656,0.48462274392218474
2,0,0.5258825414932896,0.5258825414932896,family_aware_metric_loss,4,2,11,0.012432555542510082,0.40892677549114664,0.0010035016222623078,98.30769119172338,0.5034336971754872
2,1,0.5395729384788471,0.5395729384788471,family_aware_metric_loss,5,1,11,0.21558325340296253,0.4143687746987351,0.0015038365972753357,70.97420219759485,0.4547686976059587
2,2,0.5341900782760186,0.5341900782760186,family_aware_metric_loss,4,1,12,0.32007820786213537,0.5525108081435229,0.0006369620436351984,121.02930510597739,0.6077322142475509
2,3,0.5328090635377707,0.5328090635377707,family_aware_metric_loss,4,1,12,0.18694212598863566,0.2513898736216473,0.00097325368982738,67.18481707517208,0.4981112635782915
2,4,0.5245144879363377,0.5245144879363377,family_aware_metric_loss,4,2,11,0.3308782834362693,0.23090436057309627,0.0005340214118251153,75.45556498632925,0.5277878132860251
2,5,0.5341999370418352,0.5341999370418352,family_aware_metric_loss,4,2,11,0.1766131603974061,0.5410393693134629,0.0008932859913551931,101.87653494098728,0.5822845448025848
2,6,0.5027917823362287,0.5027917823362287,family_aware_metric_loss,6,1,10,0.32578181836835085,0.47686556710288563,0.0006796638151531762,57.606586436845966,0.4191239253505503
2,7,0.4917160079930656,0.4917160079930656,family_aware_metric_loss,5,2,10,0.2771836100134355,0.35864776900003076,0.0012072457594271525,129.40459320226768,0.6886272870056169
2,8,0.5297527319387215,0.5297527319387215,family_aware_metric_loss,4,2,11,0.38153913949273743,0.3094043895806935,0.0006251668412240203,50.28861434837488,0.5860660722081719
2,9,0.5141104687872832,0.5141104687872832,family_aware_metric_loss,5,1,11,0.1885409027609557,0.45435910657369266,0.0011536407324799717,143.79101959777907,0.5552314495861896
2,10,0.5179313604713686,0.5179313604713686,family_aware_metric_loss,5,1,11,0.3619531228504668,0.5854649957740025,0.0007679036967651184,80.0936992352048,0.6726770270425475
2,11,0.5337224091309901,0.5337224091309901,family_aware_metric_loss,5,0,12,0.2997350845002973,0.1984504399691171,0.0013304165149041626,89.56379884416204,0.40319372633445505
2,12,0.5289453414654751,0.5289453414654751,family_aware_metric_loss,5,1,11,0.2661021832817212,0.2324922635632114,0.0007419951130369153,132.92599693784635,0.4603126056911621
2,13,0.5188179373328898,0.5188179373328898,family_aware_metric_loss,5,2,10,0.35181431824310916,0.5087033586850008,0.0013204795659470347,64.29982640386534,0.658662225913922
2,14,0.5307343645961626,0.5307343645961626,family_aware_metric_loss,5,0,12,0.18072753732940938,0.42174707546951185,0.0005530836748514115,103.35026388606127,0.4673479981089229
2,15,0.5196620313979776,0.5196620313979776,family_aware_metric_loss,4,2,11,0.20862313473843358,0.31935596321778115,0.000897973776003847,76.67663552354558,0.6007911257461693
2,16,0.5150768751295574,0.5150768751295574,family_aware_metric_loss,5,1,11,0.3053745543420153,0.3750415165720996,0.0004950878881671656,139.73697933255454,0.43343273293724294
2,17,0.511361755600035,0.511361755600035,family_aware_metric_loss,5,1,11,0.35055752827727227,0.4061616432743302,0.0008369323658828111,52.74489738277703,0.6977034247830491
2,18,0.5307365834997716,0.5307365834997716,family_aware_metric_loss,4,1,12,0.10665631124602915,0.43264235037238674,0.0007462369542656645,104.43867580009648,0.5149201764362792
2,19,0.4899349538747812,0.4899349538747812,family_aware_metric_loss,6,1,10,0.19890445505360313,0.24379660465522213,0.0011836554331720428,89.89699092827674,0.5554972826177732
2,20,0.515888623571105,0.515888623571105,family_aware_metric_loss,5,1,11,0.4110751101879354,0.19099705175569556,0.0007736640555395075,60.218615989292616,0.6359154981538935
2,21,0.5287782230608125,0.5287782230608125,family_aware_metric_loss,5,1,11,0.2306217994831315,0.5669704832345033,0.0014085741946595742,125.38360897713757,0.49997112375665675
2,22,0.5325808893719653,0.5325808893719653,family_aware_metric_loss,4,2,11,0.35051373892631804,0.48298148692823145,0.0006132195255200131,67.690218119465,0.6325121775174369
2,23,0.504424724417005,0.504424724417005,family_aware_metric_loss,5,1,11,0.15162177115842246,0.302915067748951,0.0011891486604990416,102.65775553468718,0.4392629604464749
2,24,0.5399983825172083,0.5399983825172083,family_aware_metric_loss,4,1,12,0.224236364561111,0.3686816625691991,0.0006958078609032652,61.629705304408546,0.4826280283507922
2,25,0.5180471031975022,0.5180471031975022,family_aware_metric_loss,6,0,11,0.20163624132668934,0.5033482277635656,0.0012288396529600953,104.64338560939913,0.6097959221337194
2,26,0.5156616386172281,0.5156616386172281,family_aware_metric_loss,6,1,10,0.3741658386641644,0.5739969393130188,0.000576195337596362,61.43720727358475,0.46041831710086256
2,27,0.48163112236326716,0.48163112236326716,family_aware_metric_loss,6,2,9,0.22993340421913216,0.25800368661139084,0.001004954953136308,112.13343982059219,0.6513353990322983
2,28,0.5158089013260104,0.5158089013260104,family_aware_metric_loss,4,2,11,0.3361395744390211,0.2920364318910881,0.000611869418772277,95.72280177347534,0.6879728552999689
2,29,0.5340554122578722,0.5340554122578722,family_aware_metric_loss,5,1,11,0.19474747788831404,0.5118627255182628,0.0010402547535597337,82.56326587778433,0.41003218524428947
2,30,0.535060360135333,0.535060360135333,family_aware_metric_loss,5,0,12,0.2004641850237195,0.45561102883653737,0.0008129839906659246,134.0769440088744,0.5717036715348647
2,31,0.528588991886325,0.528588991886325,family_aware_metric_loss,6,0,11,0.23174598780851072,0.4236228861177142,0.0013096100336010123,55.78581219050654,0.5313203379003598
2,32,0.5280023223834382,0.5280023223834382,family_aware_metric_loss,4,1,12,0.2564007207805309,0.4268661284359263,0.0005713126213666112,76.88773172392322,0.4347171966667396
2,33,0.5460220675012648,0.5460220675012648,family_aware_metric_loss,4,1,12,0.18897779549542024,0.45639795156666313,0.000957629253077806,82.43696314359214,0.6329382291649437
2,34,0.5211554092057512,0.5211554092057512,family_aware_metric_loss,6,1,10,0.29396826819348604,0.5359405237819039,0.0008291214111501373,50.97590795825424,0.5226151462740195
2,35,0.4896772448457333,0.4896772448457333,family_aware_metric_loss,7,0,10,0.3574048118586046,0.26511090300557466,0.0015308063872133358,149.36318134966925,0.6162124168957234
2,36,0.5089415790662339,0.5089415790662339,family_aware_metric_loss,4,3,10,0.20754197699850677,0.2613539586712901,0.0006879518693535647,99.24174663233879,0.5501671644818615
2,37,0.5009216882985209,0.5009216882985209,family_aware_metric_loss,6,1,10,0.20810217104722722,0.5551979033227417,0.001215398843004833,78.48744554533788,0.5199562193702876
2,38,0.5305657457187021,0.5305657457187021,family_aware_metric_loss,5,0,12,0.40349169860155826,0.5125415263115043,0.0005449625839440842,119.96243989714097,0.6948538991871736
2,39,0.5407106358834082,0.5407106358834082,family_aware_metric_loss,4,1,12,0.22954747128114206,0.28252316203165656,0.0009075196215464609,66.43570154725005,0.4442244131446636
2,40,0.5040314779539102,0.5040314779539102,family_aware_metric_loss,5,1,11,0.14445523769276525,0.33896216611513763,0.0007772089420054686,114.55646087587051,0.5274900646320473
2,41,0.520910148882432,0.520910148882432,family_aware_metric_loss,6,0,11,0.23706306882293132,0.44267950558425967,0.0012877672024645059,66.9766174244218,0.5836624061622098
2,42,0.5171515813096198,0.5171515813096198,family_aware_metric_loss,6,0,11,0.257574224225824,0.4961604498842931,0.000699028200084446,123.89937471308758,0.41551030069055994
2,43,0.48874886163082515,0.48874886163082515,family_aware_metric_loss,7,0,10,0.37743922293199833,0.20946720253839604,0.001156281852177235,69.8763259938745,0.6811007018076101
2,44,0.5340431149038686,0.5340431149038686,family_aware_metric_loss,4,1,12,0.5261293225567133,0.21983858888992547,0.0004963795869626895,57.67644791991367,0.6659988968000845
2,45,0.527526005857169,0.527526005857169,family_aware_metric_loss,5,0,12,0.15531700853904834,0.42405491893219144,0.0009015895840095687,146.9061439048593,0.46196442752033695
2,46,0.5330231138249969,0.5330231138249969,family_aware_metric_loss,4,1,12,0.23580088547116426,0.3589524094641535,0.000708297916034811,82.15036864184057,0.6159520225713544
2,47,0.516716902323569,0.516716902323569,family_aware_metric_loss,6,0,11,0.09282480261590828,0.3273331957063545,0.0011811088977594065,101.0316707633091,0.48626769793904495
3,0,0.5178020465087444,0.5178020465087444,family_aware_metric_loss,5,1,11,0.010953578938879074,0.4056426243180517,0.001000327374249433,97.77429578824136,0.5032701976534752
3,1,0.5305082070471427,0.5305082070471427,family_aware_metric_loss,5,1,11,0.23526579102414638,0.4346940434851682,0.0014981839870175416,68.6238569397228,0.4532694536011031
3,2,0.5217884783871024,0.5217884783871024,family_aware_metric_loss,5,1,11,0.32721081660290074,0.5566801825449273,0.0006317634752613751,121.31725464985679,0.6101890341855458
3,3,0.5112368373780551,0.5112368373780551,family_aware_metric_loss,5,0,12,0.1969187099228127,0.24360135105278877,0.0009443045719300919,67.50877511182087,0.49937192880032777
3,4,0.5261322311104907,0.5261322311104907,family_aware_metric_loss,5,1,11,0.31816844487828666,0.23956119098521747,0.0005499033984120803,75.48078724811776,0.5277445575570687
3,5,0.5402098763933717,0.5402098763933717,family_aware_metric_loss,4,1,12,0.17554793201382068,0.5353630948846821,0.0008992840173217453,102.87396600212355,0.5847679679842055
3,6,0.5254991495921446,0.5254991495921446,family_aware_metric_loss,5,1,11,0.33465241142540203,0.4847092604028885,0.000663664677065,57.3478858402935,0.42151080430033383
3,7,0.4939468206183238,0.4939468206183238,family_aware_metric_loss,5,3,9,0.2978236503427125,0.33890341548015357,0.0012181113807450113,132.99852815323004,0.6896051314807428
3,8,0.5412989170943857,0.5412989170943857,family_aware_metric_loss,4,2,11,0.37655918212257,0.31379729273686585,0.0006257654283070263,50.449130339008846,0.5842333841058125
3,9,0.5219415330115458,0.5219415330115458,family_aware_metric_loss,4,2,11,0.1869650738368016,0.47485151042099016,0.001110386581414922,139.82870678920676,0.5572154421915767
3,10,0.5112154201483794,0.5112154201483794,family_aware_metric_loss,6,1,10,0.34415883539587083,0.5748635005806108,0.0007893049432709826,81.39174159068806,0.6723327642413295
3,11,0.5139160631101296,0.5139160631101296,family_aware_metric_loss,5,2,10,0.2998022796188481,0.2085291279256286,0.0013348101321575007,87.08743064183858,0.4026974248609748
3,12,0.5083455248866636,0.5083455248866636,family_aware_metric_loss,4,3,10,0.2563241218241397,0.24635426524830983,0.000726604938213859,129.84190327386364,0.46007566273557754
3,13,0.5037916824787801,0.5037916824787801,family_aware_metric_loss,7,0,10,0.375564700028512,0.5252857761269313,0.0013426530624079686,61.656763064216015,0.6587662547364375
3,14,0.5338187423246731,0.5338187423246731,family_aware_metric_loss,4,2,11,0.1715539904456708,0.4065608003908134,0.0005635179735309066,105.38985712525319,0.468221312898488
3,15,0.5099305405614135,0.5099305405614135,family_aware_metric_loss,4,3,10,0.2177619030431881,0.2929051031637239,0.0008922517501836812,79.739716893465,0.6016426468738416
3,16,0.5259626978488406,0.5259626978488406,family_aware_metric_loss,5,0,12,0.296894251365123,0.37558730989988054,0.000516254885162833,139.21527635366894,0.43096910452808834
3,17,0.5258281072499016,0.5258281072499016,family_aware_metric_loss,5,1,11,0.35533002656820656,0.41166120935638784,0.0008416166445670318,51.933238434763425,0.6970866500412578
3,18,0.526228589754993,0.526228589754993,family_aware_metric_loss,4,2,11,0.09296358308826014,0.4147605169785702,0.0007616861941561019,106.0438714790691,0.5119459613642446
3,19,0.48351671167780214,0.48351671167780214,family_aware_metric_loss,6,2,9,0.2138113684119355,0.21677030220425764,0.0012322097047332814,95.0049335542279,0.5549271252744427
