iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
6,23,0.4819854306699246,0.4819854306699246,family_aware_metric_loss,7,1,9,0.3656095351584487,0.25,0.0016,140.0,0.62
6,24,0.4952173074154673,0.4952173074154673,family_aware_metric_loss,6,1,10,0.39599591304668624,0.25,0.0016,160.0,0.62
6,25,0.5036141563938551,0.5036141563938551,family_aware_metric_loss,6,0,11,0.3654996559578972,0.25,0.0016,150.0,0.6
6,26,0.4574886111922988,0.4574886111922988,family_aware_metric_loss,8,0,9,0.3976500986913816,0.25,0.0016,150.0,0.64
6,27,0.4909270777595738,0.4909270777595738,family_aware_metric_loss,6,1,10,0.39152396321769917,0.2,0.0012,70.0,0.68
6,28,0.47050201347916343,0.47050201347916343,family_aware_metric_loss,7,1,9,0.43336365315179826,0.15000000000000002,0.0012,70.0,0.68
6,29,0.5010520527270989,0.5010520527270989,family_aware_metric_loss,5,2,10,0.35623456545847554,0.25,0.0012,70.0,0.68
6,30,0.4924498368206944,0.4924498368206944,family_aware_metric_loss,6,0,11,0.37172367109300497,0.2,0.0011,70.0,0.68
6,31,0.48517905265127453,0.48517905265127453,family_aware_metric_loss,5,3,9,0.4097384663001688,0.2,0.0013,70.0,0.68
6,32,0.4963128963693215,0.4963128963693215,family_aware_metric_loss,6,1,10,0.42660246211519043,0.2,0.0012,60.0,0.68
6,33,0.4671457680505969,0.4671457680505969,family_aware_metric_loss,7,0,10,0.3611375853294617,0.2,0.0012,80.0,0.68
6,34,0.5004559930575728,0.5004559930575728,family_aware_metric_loss,6,1,10,0.37344960639750746,0.2,0.0012,70.0,0.66
6,35,0.48617874831782415,0.48617874831782415,family_aware_metric_loss,6,1,10,0.4109377180508099,0.2,0.0012,70.0,0.7000000000000001
6,36,0.5052611195557263,0.5052611195557263,family_aware_metric_loss,5,2,10,0.23633679348445968,0.2,0.0012,90.0,0.56
6,37,0.503711958508337,0.503711958508337,family_aware_metric_loss,6,1,10,0.2781764834185587,0.15000000000000002,0.0012,90.0,0.56
6,38,0.5016477968656778,0.5016477968656778,family_aware_metric_loss,5,3,9,0.20104739572523603,0.25,0.0012,90.0,0.56
6,39,0.485102639863463,0.485102639863463,family_aware_metric_loss,6,2,9,0.21653650135976552,0.2,0.0011,90.0,0.56
6,40,0.4961796658765002,0.4961796658765002,family_aware_metric_loss,6,0,11,0.2545512965669293,0.2,0.0013,90.0,0.56
6,41,0.5074257071238385,0.5074257071238385,family_aware_metric_loss,6,1,10,0.2631394783058666,0.2,0.0012,80.0,0.56
6,42,0.4847655795930889,0.4847655795930889,family_aware_metric_loss,6,2,9,0.21236097491211348,0.2,0.0012,100.0,0.56
6,43,0.4955544627729067,0.4955544627729067,family_aware_metric_loss,6,0,11,0.22116051719787158,0.2,0.0012,90.0,0.54
6,44,0.4864656603666295,0.4864656603666295,family_aware_metric_loss,6,2,9,0.2515809476716828,0.2,0.0012,90.0,0.58
6,45,0.5041769625179792,0.5041769625179792,family_aware_metric_loss,5,2,10,0.2724844329908228,0.2,0.001,110.0,0.66
6,46,0.49447813410431335,0.49447813410431335,family_aware_metric_loss,6,1,10,0.26117085380394534,0.25,0.0009,110.0,0.66
6,47,0.483361552984544,0.483361552984544,family_aware_metric_loss,6,2,9,0.25888380132028743,0.25,0.0011,110.0,0.66
6,48,0.49067443734203925,0.49067443734203925,family_aware_metric_loss,5,3,9,0.21550626914291082,0.25,0.001,100.0,0.66
6,49,0.49060516406584,0.49060516406584,family_aware_metric_loss,5,3,9,0.25699532735629327,0.25,0.001,120.0,0.66
6,50,0.48481758489812526,0.48481758489812526,family_aware_metric_loss,6,2,9,0.22011736817382288,0.25,0.001,110.0,0.64
6,51,0.4787593083297921,0.4787593083297921,family_aware_metric_loss,7,0,10,0.25526939205179083,0.25,0.001,110.0,0.68
